id,description
4050,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
5013,MARCHE TRADITIONNEL PLEIN VENT - Tous les mercredis d'Avril à Octobre - 8h/13h
2856,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
5022,MARCHE TRADITIONNEL PLEIN VENT - Tous les jeudis  - 8h/13h
7033,"De 6h à 13h

Marché aux puces et à la brocante

Parking de la maison de retraite

Brocante, puces, livres et vieux papiers, timbres, création, artisanat..."
4051,"A 18h : Prenez de la hauteur pour découvrir la collégiale Saint-Etienne et partagez un moment convivial, prenez le temps d’admirer les paysages depuis la terrasse du clocher, comme une mosaïque de vignes à perte de vue. 
Le guide vous fera découvrir ce monument gothique du 14ème siècle et vous dévoilera tous ses secrets,  jusqu'au sommet du clocher à 43m où vous verrez sonner les cloches de l'édifice.
La visite est suivie d'une dégustation de vins gratuite conviviale au domaine Cros."
4052,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
4056,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
4060,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
4551,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
2638,"Revivez l'essor prodigieux et le destin exceptionnel que Montpellier s'est forgé au cours des siècles : optez pour une découverte du centre historique de Montpellier avec notre visite de 2h.

Un voyage de mille ans au fil des ruelles du centre historique pour vous faire vivre l'ambiance si particulière de l'Ecusson.

La visite inclut la découverte de l’arc de triomphe, du mikvé (bain rituel juif médiéval) et une cour d'hôtel particulier.

- Rendez-vous 10 minutes avant à l'Office de Tourisme de Montpellier – extérieur façade côté Esplanade Charles-de-Gaulle.
- Gratuités : enfants moins de 6 ans accompagnés d'un parent, guides diplômés avec carte, détenteurs de la City Card.
- 1 adulte accompagné de 1 ou de 2 enfants de moins de 6 ans maximum.
- Visite interdite aux chiens de petites ou grandes tailles sauf chien guide.

Durée: 2h

Réservation obligatoire

IMPORTANT : 12/04, 13/04 et 21/06 : Accès à l'arc de triomphe sous réserve (événements sportifs et culturels)

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
11330,"En partenariat avec la Chambre d'Agriculture de 19h à 23h au boulodrome . Soirée festive autour de délicieuses assiettes fermières composées devant vous par nos producteurs, artisans et vignerons. Animation musicale avec ""BRBB SAISON 2""."
4064,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
